Time stamp,TMR,RMS,Min,Max,didt,Power,Temp,OP
2024-11-15 22:44:44.000636,511,448,-512,511,306,671,664,5
2024-11-15 22:44:44.002294,511,448,-512,511,0,671,665,5
2024-11-15 22:44:44.003964,511,448,-512,511,0,671,666,5
2024-11-15 22:44:44.005696,417,448,-512,511,-94,671,667,5
2024-11-15 22:44:44.007577,-211,448,-512,511,-628,671,666,5
2024-11-15 22:44:44.009402,-512,448,-512,511,-301,674,666,5
2024-11-15 22:44:44.011079,-512,448,-512,511,0,675,658,5
2024-11-15 22:44:44.012822,-512,448,-512,511,0,675,654,5
2024-11-15 22:44:44.014771,-414,448,-512,511,98,671,657,5
2024-11-15 22:44:44.016683,211,448,-512,511,625,671,663,5
2024-11-15 22:44:44.018506,511,447.7,-512,511,300,671,666,5
2024-11-15 22:44:44.020230,511,447.7,-512,511,0,671,667,5
2024-11-15 22:44:44.021945,511,447.7,-512,511,0,671,668,5
2024-11-15 22:44:44.023842,414,447.7,-512,511,-97,671,667,5
2024-11-15 22:44:44.025945,-213,447.7,-512,511,-627,671,665,5
2024-11-15 22:44:44.027873,-512,447.7,-512,511,-299,674,664,5
