Time stamp,TMR,RMS,sat,didt,Power,Temp,OP
2024-11-16 20:03:15.868677,128,109.1,1,79,1023,21.78,24
2024-11-16 20:03:15.870081,129,109.1,1,1,1023,21.78,24
2024-11-16 20:03:15.871545,129,109.1,1,0,1023,21.78,24
2024-11-16 20:03:15.873086,102,108.4,1,-27,1023,21.78,24
2024-11-16 20:03:15.874793,-72,108.4,0,-174,1023,21.78,24
2024-11-16 20:03:15.876502,-117,108.4,1,-45,1023,21.78,24
2024-11-16 20:03:15.878060,-115,108.4,1,2,1023,21.78,24
2024-11-16 20:03:15.879699,-115,108.4,1,0,1023,21.78,24
2024-11-16 20:03:15.881471,-63,108.4,0,52,1023,21.78,24
2024-11-16 20:03:15.883206,104,108.4,1,167,1023,21.29,24
2024-11-16 20:03:15.884760,129,108.4,1,25,1023,21.29,24
2024-11-16 20:03:15.886284,128,108.4,1,-1,1023,21.78,24
2024-11-16 20:03:15.887777,127,108.4,1,-1,1023,21.78,24
2024-11-16 20:03:15.889239,35,109.4,0,-92,1023,21.78,24
2024-11-16 20:03:15.890873,-107,109.4,1,-142,1023,21.78,24
2024-11-16 20:03:15.892412,-116,109.4,1,-9,1023,21.78,24
2024-11-16 20:03:27.934314,44,65.7,0,-40,1023,21.78,8
2024-11-16 20:03:27.938369,-20,65.7,0,-64,1023,21.78,8
2024-11-16 20:03:27.941462,-67,65.7,0,-47,1023,21.29,8
2024-11-16 20:03:27.943257,-82,65.7,0,-15,1023,21.78,8
2024-11-16 20:03:27.944756,-72,65.7,0,10,1023,21.78,8
2024-11-16 20:03:27.946317,-32,65.7,0,40,1023,21.78,8
2024-11-16 20:03:27.947881,32,65.7,0,64,1023,21.78,8
2024-11-16 20:03:27.949489,79,65.7,0,47,1023,21.78,8
2024-11-16 20:03:27.950941,94,65.5,1,15,1023,21.78,8
2024-11-16 20:03:27.952501,83,65.5,0,-11,1023,21.78,8
2024-11-16 20:03:27.953971,43,65.5,0,-40,1023,21.78,8
2024-11-16 20:03:27.955539,-21,65.5,0,-64,1023,21.78,8
2024-11-16 20:03:27.957136,-68,65.5,0,-47,1023,21.78,8
2024-11-16 20:03:27.958952,-82,65.5,0,-14,1023,21.78,8
2024-11-16 20:03:27.960508,-72,65.5,0,10,1023,21.78,8
2024-11-16 20:03:27.962062,-31,65.5,0,41,1023,21.78,8
2024-11-16 20:03:27.963578,33,65.5,0,64,1023,21.78,8
2024-11-16 20:03:27.965171,81,65.5,0,48,1023,21.78,8
2024-11-16 20:03:27.966689,94,65.7,1,13,1023,21.78,8
2024-11-16 20:03:27.968185,83,65.7,0,-11,1023,21.78,8
2024-11-16 20:03:27.969617,42,65.7,0,-41,1023,21.78,8
2024-11-16 20:03:27.971104,-22,65.7,0,-64,1023,21.78,8
2024-11-16 20:03:27.972603,-68,65.7,0,-46,1023,21.78,8
2024-11-16 20:03:27.974247,-82,65.7,0,-14,1023,21.78,8
2024-11-16 20:03:27.975818,-71,65.7,0,11,1023,21.78,8
2024-11-16 20:03:27.977269,-30,65.7,0,41,1023,21.78,8
2024-11-16 20:03:27.978687,36,65.7,0,66,1023,21.78,8
2024-11-16 20:03:27.980091,81,65.7,0,45,1023,21.78,8
2024-11-16 20:03:27.981480,94,65.7,1,13,1023,21.78,8
2024-11-16 20:03:27.982902,82,65.7,0,-12,1023,21.78,8
2024-11-16 20:03:27.984530,42,65.7,0,-40,1023,21.78,8
2024-11-16 20:03:27.986111,-24,65.7,0,-66,1023,22.27,8
2024-11-16 20:03:27.987737,-70,65.7,0,-46,1023,21.78,8
2024-11-16 20:03:27.989349,-82,65.7,0,-12,1023,21.78,8
2024-11-16 20:03:27.991053,-70,65.7,0,12,1023,21.78,8
2024-11-16 20:03:27.992860,-28,65.7,0,42,1023,21.78,8
2024-11-16 20:03:27.994323,36,65.7,0,64,1023,21.78,8
2024-11-16 20:03:27.995754,82,65.7,0,46,1023,21.78,8
2024-11-16 20:03:27.997171,94,65.7,1,12,1023,21.78,8
2024-11-16 20:03:27.998623,82,65.7,0,-12,1023,21.78,8
2024-11-16 20:03:28.000084,39,65.7,0,-43,1023,21.78,8
2024-11-16 20:03:28.001570,-25,65.7,0,-64,1023,21.78,8
2024-11-16 20:03:28.003066,-69,65.7,0,-44,1023,21.78,8
2024-11-16 20:03:28.004599,-83,65.7,0,-14,1023,21.78,8
2024-11-16 20:03:28.006051,-70,65.7,0,13,1023,21.78,8
2024-11-16 20:03:28.007643,-26,65.7,0,44,1023,21.78,8
2024-11-16 20:03:28.009145,37,65.7,0,63,1023,21.78,8
2024-11-16 20:03:28.010567,82,65.7,0,45,1023,21.78,8
2024-11-16 20:03:28.011994,94,65.6,1,12,1023,21.78,8
2024-11-16 20:03:28.013430,82,65.6,0,-12,1023,21.78,8
2024-11-16 20:03:28.014920,38,65.6,0,-44,1023,22.27,8
2024-11-16 20:03:28.016611,-26,65.6,0,-64,1023,21.78,8
2024-11-16 20:03:28.018171,-70,65.6,0,-44,1023,21.78,8
2024-11-16 20:03:28.019727,-83,65.6,0,-13,1023,22.27,8
2024-11-16 20:03:28.021233,-69,65.6,0,14,1023,21.78,8
2024-11-16 20:03:28.022830,-25,65.6,0,44,1023,21.78,8
2024-11-16 20:03:28.024645,39,65.6,0,64,1023,21.78,8
2024-11-16 20:03:28.026067,82,65.6,0,43,1023,21.78,8
2024-11-16 20:03:28.027475,94,65.7,1,12,1023,21.78,8
2024-11-16 20:03:28.028915,81,65.7,0,-13,1023,21.78,8
2024-11-16 20:03:28.030349,36,65.7,0,-45,1023,21.78,8
2024-11-16 20:03:28.031851,-28,65.7,0,-64,1023,21.78,8
2024-11-16 20:03:28.033338,-72,65.7,0,-44,1023,21.78,8
2024-11-16 20:03:28.034811,-82,65.7,0,-10,1023,21.78,8
2024-11-16 20:03:28.036270,-69,65.7,0,13,1023,21.78,8
2024-11-16 20:03:28.037689,-24,65.7,0,45,1023,22.27,8
2024-11-16 20:03:28.039049,40,65.7,0,64,1023,21.78,8
2024-11-16 20:03:28.040438,82,65.7,0,42,1023,21.78,8
2024-11-16 20:03:28.042053,94,65.6,1,12,1023,21.78,8
2024-11-16 20:03:28.043527,81,65.6,0,-13,1023,21.78,8
2024-11-16 20:03:28.044950,35,65.6,0,-46,1023,21.78,8
2024-11-16 20:03:28.046471,-29,65.6,0,-64,1023,21.78,8
2024-11-16 20:03:28.048161,-71,65.6,0,-42,1023,21.78,8
2024-11-16 20:03:28.049728,-82,65.6,0,-11,1023,21.78,8
2024-11-16 20:03:28.051201,-68,65.6,0,14,1023,21.78,8
2024-11-16 20:03:28.052723,-22,65.6,0,46,1023,20.8,8
2024-11-16 20:03:28.054245,42,65.6,0,64,1023,21.78,8
2024-11-16 20:03:28.055842,84,65.6,0,42,1023,21.78,8
2024-11-16 20:03:28.057343,93,65.7,0,9,1023,21.78,8
2024-11-16 20:03:28.058966,80,65.7,0,-13,1023,21.78,8
2024-11-16 20:03:28.060489,33,65.7,0,-47,1023,21.78,8
2024-11-16 20:03:28.061987,-30,65.7,0,-63,1023,21.78,8
2024-11-16 20:03:28.063491,-72,65.7,0,-42,1023,21.78,8
2024-11-16 20:03:28.064982,-83,65.7,0,-11,1023,21.78,8
2024-11-16 20:03:28.066434,-68,65.7,0,15,1023,21.78,8
2024-11-16 20:03:28.067880,-21,65.7,0,47,1023,21.78,8
2024-11-16 20:03:28.069248,43,65.7,0,64,1023,21.78,8
2024-11-16 20:03:28.070640,84,65.7,0,41,1023,21.78,8
2024-11-16 20:03:28.071990,93,65.6,0,9,1023,22.27,8
2024-11-16 20:03:28.073424,79,65.6,0,-14,1023,21.78,8
2024-11-16 20:03:28.075064,32,65.6,0,-47,1023,21.78,8
2024-11-16 20:03:28.076598,-32,65.6,0,-64,1023,21.78,8
2024-11-16 20:03:28.078150,-72,65.6,0,-40,1023,21.78,8
2024-11-16 20:03:28.079836,-82,65.6,0,-10,1023,21.78,8
2024-11-16 20:03:28.081324,-68,65.6,0,14,1023,21.78,8
2024-11-16 20:03:28.082807,-19,65.6,0,49,1023,21.78,8
2024-11-16 20:03:28.084280,44,65.6,0,63,1023,21.78,8
2024-11-16 20:03:28.085794,85,65.6,0,41,1023,21.78,8
2024-11-16 20:03:28.087369,94,65.6,1,9,1023,21.78,8
2024-11-16 20:03:28.088796,79,65.6,0,-15,1023,21.78,8
2024-11-16 20:03:40.130394,129,108.3,1,21,1023,21.78,23
2024-11-16 20:03:40.135539,128,108.3,1,-1,1023,21.78,23
2024-11-16 20:03:40.138125,124,108.3,1,-4,1023,21.78,23
2024-11-16 20:03:40.140253,27,108.3,0,-97,1023,21.78,23
2024-11-16 20:03:40.142244,-107,108.3,1,-134,1023,21.78,23
2024-11-16 20:03:40.144097,-116,108.3,1,-9,1023,21.78,23
2024-11-16 20:03:40.145679,-116,108.3,1,0,1023,21.78,23
2024-11-16 20:03:40.147214,-107,108.3,1,9,1023,21.78,23
2024-11-16 20:03:40.148887,32,106.4,0,139,1023,21.78,23
2024-11-16 20:03:40.150581,126,106.4,1,94,1023,21.78,23
2024-11-16 20:03:40.152181,129,106.4,1,3,1023,21.78,23
2024-11-16 20:03:40.153681,129,106.4,1,0,1023,21.78,23
2024-11-16 20:03:40.155247,109,106.4,1,-20,1023,21.78,23
2024-11-16 20:03:40.156867,-52,106.4,0,-161,1023,21.78,23
2024-11-16 20:03:40.158521,-117,106.4,1,-65,1023,21.78,23
2024-11-16 20:03:40.160212,-116,106.4,1,1,1023,21.78,23
2024-11-16 20:03:40.161785,-117,106.4,1,-1,1023,21.78,23
2024-11-16 20:03:40.163260,-77,106.4,0,40,1023,21.78,23
2024-11-16 20:03:40.164774,94,105.6,1,171,1023,21.78,23
2024-11-16 20:03:40.166248,129,105.6,1,35,1023,21.78,23
2024-11-16 20:03:40.168042,128,105.6,1,-1,1023,21.78,23
2024-11-16 20:03:40.169517,128,105.6,1,0,1023,21.78,23
2024-11-16 20:03:40.170990,61,105.6,0,-67,1023,21.78,23
2024-11-16 20:03:40.172584,-97,105.6,1,-158,1023,21.78,23
2024-11-16 20:03:40.174176,-117,105.6,1,-20,1023,21.78,23
2024-11-16 20:03:40.175706,-117,105.6,1,0,1023,21.78,23
2024-11-16 20:03:40.177346,-113,105.6,1,4,1023,21.78,23
2024-11-16 20:03:40.178919,-14,105.6,0,99,1023,21.78,23
2024-11-16 20:03:40.180480,120,105.7,1,134,1023,21.78,23
2024-11-16 20:03:40.182045,130,105.7,1,10,1023,21.78,23
2024-11-16 20:03:40.183857,129,105.7,1,-1,1023,21.78,23
2024-11-16 20:03:40.185652,117,105.7,1,-12,1023,21.78,23
2024-11-16 20:03:40.187303,-27,105.7,0,-144,1023,21.78,23
2024-11-16 20:03:40.188883,-115,105.7,1,-88,1023,21.78,23
2024-11-16 20:03:40.190432,-117,105.7,1,-2,1023,21.78,23
2024-11-16 20:03:40.191925,-116,105.7,1,1,1023,21.78,23
2024-11-16 20:03:40.193402,-90,105.7,0,26,1023,21.78,23
2024-11-16 20:03:40.194859,71,105.7,0,161,1023,21.78,23
2024-11-16 20:03:40.196354,128,107.6,1,57,1023,21.78,23
2024-11-16 20:03:40.197779,128,107.6,1,0,1023,21.78,23
2024-11-16 20:03:40.199232,129,107.6,1,1,1023,21.78,23
2024-11-16 20:03:40.200972,83,107.6,0,-46,1023,21.78,23
2024-11-16 20:03:40.202575,-84,107.6,0,-167,1023,21.78,23
2024-11-16 20:03:40.204171,-117,107.6,1,-33,1023,21.78,23
2024-11-16 20:03:40.205641,-116,107.6,1,1,1023,21.78,23
2024-11-16 20:03:40.207173,-115,107.6,1,1,1023,21.78,23
2024-11-16 20:03:40.208852,-45,107.6,0,70,1023,21.78,23
2024-11-16 20:03:40.210515,110,107.6,1,155,1023,21.78,23
2024-11-16 20:03:40.211999,129,108.6,1,19,1023,21.78,23
2024-11-16 20:03:40.213544,128,108.6,1,-1,1023,22.27,23
2024-11-16 20:03:40.215171,122,108.6,1,-6,1023,20.8,23
2024-11-16 20:03:40.217042,11,108.6,0,-111,1023,21.78,23
2024-11-16 20:03:40.218804,-111,108.6,1,-122,1023,21.78,23
2024-11-16 20:03:40.220409,-117,108.6,1,-6,1023,21.78,23
2024-11-16 20:03:40.221890,-116,108.6,1,1,1023,21.78,23
2024-11-16 20:03:40.223425,-102,108.6,1,14,1023,21.78,23
2024-11-16 20:03:40.224889,50,108.6,0,152,1023,21.78,23
2024-11-16 20:03:40.226358,127,108.6,1,77,1023,21.78,23
2024-11-16 20:03:40.227806,128,107.9,1,1,1023,22.27,23
2024-11-16 20:03:40.229225,129,107.9,1,1,1023,21.78,23
2024-11-16 20:03:40.230716,98,107.9,1,-31,1023,21.78,23
2024-11-16 20:03:40.232333,-68,107.9,0,-166,1023,22.27,23
2024-11-16 20:03:40.234119,-117,107.9,1,-49,1023,21.29,23
2024-11-16 20:03:40.235659,-116,107.9,1,1,1023,21.78,23
2024-11-16 20:03:40.237120,-115,107.9,1,1,1023,21.78,23
2024-11-16 20:03:40.238617,-64,107.9,0,51,1023,21.78,23
2024-11-16 20:03:40.240307,99,107.9,1,163,1023,21.78,23
2024-11-16 20:03:40.241836,129,107.9,1,30,1023,21.78,23
2024-11-16 20:03:40.243373,128,108.7,1,-1,1023,21.78,23
2024-11-16 20:03:40.244926,126,108.7,1,-2,1023,21.78,23
2024-11-16 20:03:40.246586,43,108.7,0,-83,1023,21.78,23
2024-11-16 20:03:40.248433,-103,108.7,1,-146,1023,21.78,23
2024-11-16 20:03:40.250035,-117,108.7,1,-14,1023,21.78,23
2024-11-16 20:03:40.251788,-117,108.7,1,0,1023,21.78,23
2024-11-16 20:03:40.253286,-109,108.7,1,8,1023,22.27,23
2024-11-16 20:03:40.254778,13,108.7,0,122,1023,21.78,23
2024-11-16 20:03:40.256322,123,108.7,1,110,1023,21.78,23
2024-11-16 20:03:40.257735,128,108.7,1,5,1023,21.78,23
2024-11-16 20:03:40.259145,130,107.5,1,2,1023,21.78,23
2024-11-16 20:03:40.260686,110,107.5,1,-20,1023,21.78,23
2024-11-16 20:03:40.262278,-48,107.5,0,-158,1023,20.8,23
2024-11-16 20:03:40.263857,-116,107.5,1,-68,1023,21.78,23
2024-11-16 20:03:40.265321,-116,107.5,1,0,1023,21.78,23
2024-11-16 20:03:40.266953,-117,107.5,1,-1,1023,21.78,23
2024-11-16 20:03:40.268582,-79,107.5,0,38,1023,21.78,23
2024-11-16 20:03:40.270103,87,107.5,0,166,1023,21.78,23
2024-11-16 20:03:40.271816,129,107.5,1,42,1023,21.78,23
2024-11-16 20:03:40.273364,128,107.5,1,-1,1023,22.27,23
2024-11-16 20:03:40.274848,128,109,1,0,1023,21.78,23
2024-11-16 20:03:40.276427,66,109,0,-62,1023,21.78,23
2024-11-16 20:03:40.278202,-93,109,0,-159,1023,21.78,23
2024-11-16 20:03:40.279971,-117,109,1,-24,1023,21.78,23
2024-11-16 20:03:40.281475,-116,109,1,1,1023,21.78,23
2024-11-16 20:03:40.282955,-114,109,1,2,1023,21.78,23
2024-11-16 20:03:40.284717,-24,109,0,90,1023,21.78,23
2024-11-16 20:03:40.286275,116,109,1,140,1023,21.78,23
2024-11-16 20:03:40.287766,129,109,1,13,1023,21.78,23
2024-11-16 20:03:40.289229,128,109,1,-1,1023,21.78,23
2024-11-16 20:03:40.290713,120,108,1,-8,1023,21.78,23
2024-11-16 20:03:40.292254,-7,108,0,-127,1023,22.27,23
2024-11-16 20:03:52.346124,-80,71.8,0,-43,1023,21.78,9
2024-11-16 20:03:52.348668,-89,71.8,0,-9,1023,21.78,9
2024-11-16 20:03:52.350457,-73,71.8,0,16,1023,21.78,9
2024-11-16 20:03:52.352054,-22,71.8,0,51,1023,21.78,9
2024-11-16 20:03:52.353646,51,71.8,0,73,1023,21.78,9
2024-11-16 20:03:52.355112,92,71.8,0,41,1023,21.78,9
2024-11-16 20:03:52.356633,100,71.8,1,8,1023,21.78,9
2024-11-16 20:03:52.358121,85,71.4,0,-15,1023,21.78,9
2024-11-16 20:03:52.359779,33,71.4,0,-52,1023,21.78,9
2024-11-16 20:03:52.361449,-39,71.4,0,-72,1023,21.78,9
2024-11-16 20:03:52.363004,-80,71.4,0,-41,1023,21.78,9
2024-11-16 20:03:52.364582,-89,71.4,0,-9,1023,22.27,9
2024-11-16 20:03:52.366033,-73,71.4,0,16,1023,21.78,9
2024-11-16 20:03:52.367496,-20,71.4,0,53,1023,21.78,9
2024-11-16 20:03:52.369025,52,71.4,0,72,1023,21.78,9
2024-11-16 20:03:52.370585,93,71.4,0,41,1023,21.78,9
2024-11-16 20:03:52.372145,101,71.4,1,8,1023,21.78,9
2024-11-16 20:03:52.373599,84,71.7,0,-17,1023,21.78,9
2024-11-16 20:03:52.375073,31,71.7,0,-53,1023,21.78,9
2024-11-16 20:03:52.376741,-40,71.7,0,-71,1023,21.78,9
2024-11-16 20:03:52.378363,-81,71.7,0,-41,1023,21.78,9
2024-11-16 20:03:52.379857,-88,71.7,0,-7,1023,21.78,9
2024-11-16 20:03:52.381291,-72,71.7,0,16,1023,21.78,9
2024-11-16 20:03:52.382719,-18,71.7,0,54,1023,21.78,9
2024-11-16 20:03:52.384118,54,71.7,0,72,1023,21.78,9
2024-11-16 20:03:52.385494,93,71.7,0,39,1023,21.78,9
2024-11-16 20:03:52.387035,102,71.7,1,9,1023,21.78,9
2024-11-16 20:03:52.388649,84,71.7,0,-18,1023,21.78,9
2024-11-16 20:03:52.390140,29,71.7,0,-55,1023,21.78,9
2024-11-16 20:03:52.391713,-42,71.7,0,-71,1023,21.78,9
2024-11-16 20:03:52.393481,-82,71.7,0,-40,1023,21.78,9
2024-11-16 20:03:52.395188,-88,71.7,0,-6,1023,21.78,9
2024-11-16 20:03:52.396718,-71,71.7,0,17,1023,21.78,9
2024-11-16 20:03:52.398175,-17,71.7,0,54,1023,21.78,9
2024-11-16 20:03:52.399599,55,71.7,0,72,1023,21.78,9
2024-11-16 20:03:52.400981,94,71.7,1,39,1023,21.78,9
2024-11-16 20:03:52.402352,100,71.7,1,6,1023,21.78,9
2024-11-16 20:03:52.403787,82,71.6,0,-18,1023,21.78,9
2024-11-16 20:03:52.405231,28,71.6,0,-54,1023,21.78,9
2024-11-16 20:03:52.406697,-44,71.6,0,-72,1023,21.78,9
2024-11-16 20:03:52.408183,-82,71.6,0,-38,1023,21.78,9
2024-11-16 20:03:52.409597,-88,71.6,0,-6,1023,21.78,9
2024-11-16 20:03:52.411301,-71,71.6,0,17,1023,21.78,9
2024-11-16 20:03:52.412748,-14,71.6,0,57,1023,21.78,9
2024-11-16 20:03:52.414120,56,71.6,0,70,1023,21.78,9
2024-11-16 20:03:52.415542,94,71.6,1,38,1023,21.78,9
2024-11-16 20:03:52.416936,101,71.6,1,7,1023,21.78,9
2024-11-16 20:03:52.418577,81,71.6,0,-20,1023,21.78,9
2024-11-16 20:03:52.420104,25,71.6,0,-56,1023,22.27,9
2024-11-16 20:03:52.421621,-45,71.6,0,-70,1023,21.78,9
2024-11-16 20:03:52.423194,-83,71.6,0,-38,1023,21.78,9
2024-11-16 20:03:52.424819,-88,71.6,0,-5,1023,21.78,9
2024-11-16 20:03:52.426543,-69,71.6,0,19,1023,21.78,9
2024-11-16 20:03:52.428229,-13,71.6,0,56,1023,21.78,9
2024-11-16 20:03:52.429675,58,71.6,0,71,1023,21.78,9
2024-11-16 20:03:52.431049,94,71.6,1,36,1023,21.78,9
2024-11-16 20:03:52.432475,100,71.6,1,6,1023,21.78,9
2024-11-16 20:03:52.433904,81,71.4,0,-19,1023,21.29,9
2024-11-16 20:03:52.435346,24,71.4,0,-57,1023,21.78,9
2024-11-16 20:03:52.436832,-47,71.4,0,-71,1023,21.78,9
2024-11-16 20:03:52.438305,-83,71.4,0,-36,1023,22.27,9
2024-11-16 20:03:52.439747,-89,71.4,0,-6,1023,21.78,9
2024-11-16 20:03:52.441165,-69,71.4,0,20,1023,21.78,9
2024-11-16 20:03:52.442584,-10,71.4,0,59,1023,21.78,9
2024-11-16 20:03:52.444250,59,71.4,0,69,1023,22.27,9
2024-11-16 20:03:52.445653,95,71.4,1,36,1023,21.78,9
2024-11-16 20:03:52.447021,100,71.4,1,5,1023,21.78,9
2024-11-16 20:03:52.448518,80,71.8,0,-20,1023,21.78,9
2024-11-16 20:03:52.450101,22,71.8,0,-58,1023,21.78,9
2024-11-16 20:03:52.451724,-48,71.8,0,-70,1023,21.78,9
2024-11-16 20:03:52.453265,-83,71.8,0,-35,1023,21.78,9
2024-11-16 20:03:52.454778,-88,71.8,0,-5,1023,21.78,9
2024-11-16 20:03:52.456402,-68,71.8,0,20,1023,21.78,9
2024-11-16 20:03:52.457943,-9,71.8,0,59,1023,21.78,9
2024-11-16 20:03:52.459366,61,71.8,0,70,1023,21.78,9
2024-11-16 20:03:52.460993,96,71.8,1,35,1023,21.78,9
2024-11-16 20:03:52.462406,100,71.8,1,4,1023,21.78,9
2024-11-16 20:03:52.463883,79,71.7,0,-21,1023,21.78,9
2024-11-16 20:03:52.465311,20,71.7,0,-59,1023,21.78,9
2024-11-16 20:03:52.466804,-50,71.7,0,-70,1023,21.29,9
2024-11-16 20:03:52.468306,-84,71.7,0,-34,1023,22.27,9
2024-11-16 20:03:52.469790,-88,71.7,0,-4,1023,21.78,9
2024-11-16 20:03:52.471211,-67,71.7,0,21,1023,21.78,9
2024-11-16 20:03:52.472636,-7,71.7,0,60,1023,21.78,9
2024-11-16 20:03:52.474032,63,71.7,0,70,1023,21.78,9
2024-11-16 20:03:52.475448,96,71.7,1,33,1023,21.78,9
2024-11-16 20:03:52.476964,100,71.7,1,4,1023,21.78,9
2024-11-16 20:03:52.478505,78,71.9,0,-22,1023,21.78,9
2024-11-16 20:03:52.480005,18,71.9,0,-60,1023,21.78,9
2024-11-16 20:03:52.481679,-52,71.9,0,-70,1023,21.78,9
2024-11-16 20:03:52.483248,-85,71.9,0,-33,1023,21.78,9
2024-11-16 20:03:52.484784,-88,71.9,0,-3,1023,21.78,9
2024-11-16 20:03:52.486299,-65,71.9,0,23,1023,21.78,9
2024-11-16 20:03:52.487870,-4,71.9,0,61,1023,21.78,9
2024-11-16 20:03:52.489395,63,71.9,0,67,1023,21.78,9
2024-11-16 20:03:52.490856,97,71.9,1,34,1023,21.78,9
2024-11-16 20:03:52.492338,100,71.9,1,3,1023,21.78,9
2024-11-16 20:03:52.494022,76,71.9,0,-24,1023,21.78,9
2024-11-16 20:03:52.495519,16,71.9,0,-60,1023,21.78,9
2024-11-16 20:03:52.496997,-53,71.9,0,-69,1023,21.78,9
2024-11-16 20:04:04.538938,-117,107.7,1,-2,1023,21.78,22
2024-11-16 20:04:04.542231,-116,107.7,1,1,1023,21.78,22
2024-11-16 20:04:04.544621,-65,107.7,0,51,1023,21.78,22
2024-11-16 20:04:04.546856,94,107.7,1,159,1023,21.78,22
2024-11-16 20:04:04.548544,129,107.7,1,35,1023,21.78,22
2024-11-16 20:04:04.550046,129,107.9,1,0,1023,21.78,22
2024-11-16 20:04:04.551602,126,107.9,1,-3,1023,21.78,22
2024-11-16 20:04:04.553422,48,107.9,0,-78,1023,21.78,22
2024-11-16 20:04:04.555243,-99,107.9,1,-147,1023,21.78,22
2024-11-16 20:04:04.557056,-117,107.9,1,-18,1023,21.78,22
2024-11-16 20:04:04.558607,-116,107.9,1,1,1023,21.78,22
2024-11-16 20:04:04.560205,-110,107.9,1,6,1023,21.78,22
2024-11-16 20:04:04.561690,0,107.9,0,110,1023,21.78,22
2024-11-16 20:04:04.563377,118,107.9,1,118,1023,22.27,22
2024-11-16 20:04:04.564925,130,107.9,1,12,1023,21.78,22
2024-11-16 20:04:04.566480,129,107.1,1,-1,1023,21.78,22
2024-11-16 20:04:04.568061,112,107.1,1,-17,1023,21.78,22
2024-11-16 20:04:04.569825,-34,107.1,0,-146,1023,21.78,22
2024-11-16 20:04:04.571780,-115,107.1,1,-81,1023,21.78,22
2024-11-16 20:04:04.573418,-117,107.1,1,-2,1023,21.78,22
2024-11-16 20:04:04.574915,-117,107.1,1,0,1023,21.78,22
2024-11-16 20:04:04.576467,-84,107.1,0,33,1023,21.78,22
2024-11-16 20:04:04.577958,76,107.1,0,160,1023,21.78,22
2024-11-16 20:04:04.579459,128,107.1,1,52,1023,21.78,22
2024-11-16 20:04:04.580909,128,107.1,1,0,1023,21.78,22
2024-11-16 20:04:04.582344,128,108,1,0,1023,21.78,22
2024-11-16 20:04:04.583827,75,108,0,-53,1023,21.78,22
2024-11-16 20:04:04.585404,-87,108,0,-162,1023,22.27,22
2024-11-16 20:04:04.587225,-117,108,1,-30,1023,21.78,22
2024-11-16 20:04:04.588748,-114,108,1,3,1023,21.78,22
2024-11-16 20:04:04.590294,-114,108,1,0,1023,21.78,22
2024-11-16 20:04:04.591974,-33,108,0,81,1023,21.78,22
2024-11-16 20:04:04.593590,113,108,1,146,1023,21.29,22
2024-11-16 20:04:04.595128,130,108,1,17,1023,21.78,22
2024-11-16 20:04:04.596717,129,108,1,-1,1023,21.78,22
2024-11-16 20:04:04.598354,120,108,1,-9,1023,21.78,22
2024-11-16 20:04:04.600039,4,108,0,-116,1023,21.78,22
2024-11-16 20:04:04.601706,-109,108,1,-113,1023,21.78,22
2024-11-16 20:04:04.603504,-117,108,1,-8,1023,21.78,22
2024-11-16 20:04:04.605041,-117,108,1,0,1023,21.78,22
2024-11-16 20:04:04.606559,-100,108,1,17,1023,21.78,22
2024-11-16 20:04:04.608069,46,108,0,146,1023,21.78,22
2024-11-16 20:04:04.609550,126,108,1,80,1023,21.78,22
2024-11-16 20:04:04.610988,129,108,1,3,1023,21.78,22
2024-11-16 20:04:04.612436,129,108,1,0,1023,21.78,22
2024-11-16 20:04:04.613921,97,107.2,1,-32,1023,22.27,22
2024-11-16 20:04:04.615541,-64,107.2,0,-161,1023,21.78,22
2024-11-16 20:04:04.617144,-117,107.2,1,-53,1023,21.78,22
2024-11-16 20:04:04.618615,-117,107.2,1,0,1023,21.78,22
2024-11-16 20:04:04.620333,-116,107.2,1,1,1023,21.78,22
2024-11-16 20:04:04.621872,-63,107.2,0,53,1023,21.78,22
2024-11-16 20:04:04.623408,97,107.2,1,160,1023,21.78,22
2024-11-16 20:04:04.624968,129,107.2,1,32,1023,21.78,22
2024-11-16 20:04:04.626475,129,107.2,1,0,1023,21.78,22
2024-11-16 20:04:04.628080,126,107.2,1,-3,1023,21.78,22
2024-11-16 20:04:04.629687,45,108.1,0,-81,1023,21.78,22
2024-11-16 20:04:04.631528,-99,108.1,1,-144,1023,21.78,22
2024-11-16 20:04:04.633154,-117,108.1,1,-18,1023,21.78,22
2024-11-16 20:04:04.634655,-117,108.1,1,0,1023,21.78,22
2024-11-16 20:04:04.636319,-109,108.1,1,8,1023,21.78,22
2024-11-16 20:04:04.637861,2,108.1,0,111,1023,21.78,22
2024-11-16 20:04:04.639429,120,108.1,1,118,1023,21.78,22
2024-11-16 20:04:04.640845,129,108.1,1,9,1023,21.78,22
2024-11-16 20:04:04.642264,130,108.1,1,1,1023,21.78,22
2024-11-16 20:04:04.643828,115,108.1,1,-15,1023,21.78,22
2024-11-16 20:04:04.645392,-32,106,0,-147,1023,21.78,22
2024-11-16 20:04:04.646982,-114,106,1,-82,1023,21.78,22
2024-11-16 20:04:04.648530,-115,106,1,-1,1023,21.78,22
2024-11-16 20:04:04.650074,-117,106,1,-2,1023,21.78,22
2024-11-16 20:04:04.651554,-85,106,0,32,1023,21.78,22
2024-11-16 20:04:04.653187,75,106,0,160,1023,21.78,22
2024-11-16 20:04:04.654889,128,106,1,53,1023,21.78,22
2024-11-16 20:04:04.656410,129,106,1,1,1023,21.78,22
2024-11-16 20:04:04.657958,128,106,1,-1,1023,21.78,22
